"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5431,5.6527e+05,0.062807,1.0706,1,15.059,6.9586,0,0
2.5631,5.4718e+05,0.060798,1.0818,1,15.132,7.0317,0,0
2.5831,5.291e+05,0.058788,1.093,1,15.205,7.1048,0,0
2.6032,5.1101e+05,0.056779,1.1043,1,15.278,7.1779,0,0
2.6234,4.9442e+05,0.054936,1.1155,1,15.351,7.251,0,0
2.6439,4.7999e+05,0.053332,1.1268,1,15.424,7.3241,0,0
2.6645,4.6555e+05,0.051728,1.138,1,15.497,7.3972,0,0
2.685,4.5112e+05,0.050124,1.1493,1,15.57,7.4703,0,0
2.7055,4.3668e+05,0.04852,1.1605,1,15.643,7.5434,0,0
2.726,4.2225e+05,0.046916,1.1718,1,15.717,7.6165,0,0
2.7465,4.0781e+05,0.045312,1.183,1,15.79,7.6896,0,0
2.767,3.9338e+05,0.043708,1.1943,1,15.863,7.7627,0,0
2.7874,3.7955e+05,0.042172,1.2055,1,15.936,7.8358,0,0
2.8072,3.6888e+05,0.040987,1.2168,1,16.009,7.9089,0,0
2.827,3.5822e+05,0.039802,1.228,1,16.082,7.982,0,0
2.8467,3.4756e+05,0.038618,1.2392,1,16.155,8.0551,0,0
2.8665,3.369e+05,0.037433,1.2505,1,16.228,8.1282,0,0
2.8863,3.2623e+05,0.036248,1.2617,1,16.301,8.2013,0,0
2.906,3.1557e+05,0.035064,1.273,1,16.374,8.2744,0,0
2.9258,3.0491e+05,0.033879,1.2842,1,16.448,8.3475,0,0
2.9456,2.9425e+05,0.032694,1.2955,1,16.521,8.4206,0,0
2.9627,2.8645e+05,0.031828,1.3067,1,16.594,8.4937,0,0
2.9795,2.7914e+05,0.031015,1.318,1,16.667,8.5668,0,0
2.9963,2.7182e+05,0.030202,1.3292,1,16.74,8.6399,0,0
3.013,2.6451e+05,0.02939,1.3405,1,16.813,8.713,0,0
3.0298,2.5719e+05,0.028577,1.3517,1,16.886,8.7861,0,0
3.0466,2.4988e+05,0.027764,1.363,1,16.959,8.8592,0,0
3.0633,2.4256e+05,0.026951,1.3742,1,17.032,8.9323,0,0
3.0801,2.3525e+05,0.026138,1.3854,1,17.105,9.0054,0,0
3.0951,2.2935e+05,0.025484,1.3967,1,17.179,9.0785,0,0
3.1083,2.2489e+05,0.024988,1.4079,1,17.252,9.1516,0,0
3.1215,2.2043e+05,0.024492,1.4192,1,17.325,9.2247,0,0
3.1347,2.1597e+05,0.023996,1.4304,1,17.398,9.2978,0,0
3.1479,2.115e+05,0.0235,1.4417,1,17.471,9.3709,0,0
3.1611,2.0704e+05,0.023004,1.4529,1,17.544,9.444,0,0
3.1743,2.0258e+05,0.022509,1.4642,1,17.617,9.5171,0,0
3.1875,1.9811e+05,0.022013,1.4754,1,17.69,9.5902,0,0
3.2007,1.9372e+05,0.021525,1.4867,1,17.763,9.6633,0,0
3.2135,1.9008e+05,0.02112,1.4979,1,17.836,9.7364,0,0
3.2262,1.8644e+05,0.020716,1.5092,1,17.91,9.8095,0,0
3.239,1.828e+05,0.020311,1.5204,1,17.983,9.8826,0,0
3.2517,1.7916e+05,0.019906,1.5316,1,18.056,9.9557,0,0
3.2645,1.7552e+05,0.019502,1.5429,1,18.129,10.029,0,0
3.2773,1.7187e+05,0.019097,1.5541,1,18.202,10.102,0,0
3.29,1.6823e+05,0.018693,1.5654,1,18.275,10.175,0,0
3.3028,1.6459e+05,0.018288,1.5766,1,18.348,10.248,0,0
3.3161,1.6111e+05,0.017901,1.5879,1,18.421,10.321,0,0
3.3298,1.5773e+05,0.017525,1.5991,1,18.494,10.394,0,0
3.3435,1.5435e+05,0.01715,1.6104,1,18.567,10.467,0,0
3.3572,1.5097e+05,0.016774,1.6216,1,18.64,10.54,0,0
3.3707,1.4773e+05,0.016415,1.6329,1,18.714,10.614,0,0
3.3836,1.4478e+05,0.016087,1.6441,1,18.787,10.687,0,0
3.3965,1.4183e+05,0.015759,1.6554,1,18.86,10.76,0,0
3.4095,1.3888e+05,0.015431,1.6666,1,18.933,10.833,0,0
3.4223,1.3596e+05,0.015107,1.6778,1,19.006,10.906,0,0
3.4345,1.3345e+05,0.014828,1.6891,1,19.079,10.979,0,0
3.4466,1.3094e+05,0.014548,1.7003,1,19.152,11.052,0,0
3.4588,1.2842e+05,0.014269,1.7116,1,19.225,11.125,0,0
3.471,1.2591e+05,0.01399,1.7228,1,19.298,11.198,0,0
3.4832,1.2354e+05,0.013726,1.7341,1,19.372,11.271,0,0
3.4956,1.2121e+05,0.013467,1.7453,1,19.445,11.345,0,0
3.5079,1.1887e+05,0.013208,1.7566,1,19.518,11.418,0,0
3.5202,1.1654e+05,0.012949,1.7678,1,19.591,11.491,0,0
3.5332,1.1416e+05,0.012685,1.7791,1,19.664,11.564,0,0
3.547,1.1174e+05,0.012415,1.7903,1,19.737,11.637,0,0
3.5614,1.0923e+05,0.012137,1.8016,1,19.81,11.71,0,0
3.5781,1.0643e+05,0.011826,1.8128,1,19.883,11.783,0,0
3.6001,1.0278e+05,0.01142,1.824,1,19.956,11.856,0,0
3.6264,98530,0.010948,1.8353,1,20.029,11.929,0,0
0.3879,9.9705e+05,0.11078,1.8465,1,20.103,12.002,0,0
0.2654,1.2353e+06,0.13725,1.8578,1,20.176,12.076,0,0
0.19241,1.4488e+06,0.16098,1.869,1,20.249,12.149,0,0
0.18475,1.5474e+06,0.17193,1.8803,1,20.322,12.222,0,0
