"Mach","p","x","Points:0","Points:1","Points:2"
1.5862,0.072187,4.017,26.111,0,0
1.5881,0.072182,4.0283,26.184,0,0
1.5899,0.072177,4.0395,26.257,0,0
1.5918,0.072171,4.0508,26.33,0,0
1.5937,0.072166,4.062,26.403,0,0
1.5955,0.07216,4.0733,26.476,0,0
1.5913,0.072675,4.0845,26.549,0,0
1.5867,0.07323,4.0958,26.622,0,0
1.582,0.073784,4.107,26.696,0,0
1.5773,0.074338,4.1183,26.769,0,0
1.5727,0.074893,4.1295,26.842,0,0
1.568,0.075447,4.1408,26.915,0,0
1.5633,0.076002,4.152,26.988,0,0
1.5587,0.076556,4.1632,27.061,0,0
1.554,0.077111,4.1745,27.134,0,0
1.5494,0.077665,4.1857,27.207,0,0
1.5402,0.078806,4.197,27.28,0,0
1.5304,0.080022,4.2082,27.354,0,0
1.5207,0.081239,4.2195,27.427,0,0
1.5109,0.082456,4.2307,27.5,0,0
1.5012,0.083673,4.242,27.573,0,0
1.4914,0.08489,4.2532,27.646,0,0
1.4817,0.086107,4.2645,27.719,0,0
1.4719,0.087324,4.2757,27.792,0,0
1.4622,0.088541,4.287,27.865,0,0
1.4524,0.089758,4.2982,27.938,0,0
1.4393,0.091582,4.3094,28.011,0,0
1.4251,0.093586,4.3207,28.084,0,0
1.411,0.09559,4.3319,28.158,0,0
1.3969,0.097594,4.3432,28.231,0,0
1.3827,0.099597,4.3544,28.304,0,0
1.3686,0.1016,4.3657,28.377,0,0
1.3545,0.10361,4.3769,28.45,0,0
1.3403,0.10561,4.3882,28.523,0,0
1.3262,0.10761,4.3994,28.596,0,0
1.3121,0.10962,4.4107,28.669,0,0
1.2987,0.11181,4.4219,28.742,0,0
1.2858,0.11414,4.4332,28.816,0,0
1.2729,0.11647,4.4444,28.889,0,0
1.2601,0.1188,4.4556,28.962,0,0
1.2472,0.12113,4.4669,29.035,0,0
1.2343,0.12346,4.4781,29.108,0,0
1.2215,0.12579,4.4894,29.181,0,0
1.2086,0.12812,4.5006,29.254,0,0
1.1957,0.13045,4.5119,29.327,0,0
1.1829,0.13278,4.5231,29.4,0,0
1.1721,0.135,4.5344,29.473,0,0
1.1654,0.13699,4.5456,29.546,0,0
1.1587,0.13898,4.5569,29.62,0,0
1.152,0.14097,4.5681,29.693,0,0
1.1453,0.14296,4.5794,29.766,0,0
1.1386,0.14495,4.5906,29.839,0,0
1.1319,0.14694,4.6018,29.912,0,0
1.1252,0.14893,4.6131,29.985,0,0
1.1185,0.15092,4.6243,30.058,0,0
1.1118,0.15291,4.6356,30.131,0,0
1.1052,0.15489,4.6468,30.204,0,0
1.1037,0.15636,4.6581,30.278,0,0
1.1023,0.15783,4.6693,30.351,0,0
1.1009,0.1593,4.6806,30.424,0,0
1.0995,0.16077,4.6918,30.497,0,0
1.0981,0.16224,4.7031,30.57,0,0
1.0966,0.16371,4.7143,30.643,0,0
1.0952,0.16518,4.7256,30.716,0,0
1.0938,0.16665,4.7368,30.789,0,0
1.0924,0.16812,4.748,30.862,0,0
1.091,0.16959,4.7593,30.935,0,0
1.0904,0.17077,4.7705,31.008,0,0
1.0903,0.17177,4.7818,31.082,0,0
1.0902,0.17277,4.793,31.155,0,0
1.0902,0.17378,4.8043,31.228,0,0
1.0901,0.17478,4.8155,31.301,0,0
1.09,0.17578,4.8268,31.374,0,0
1.0899,0.17678,4.838,31.447,0,0
1.0898,0.17779,4.8493,31.52,0,0
1.0898,0.17879,4.8605,31.593,0,0
1.0897,0.17979,4.8718,31.666,0,0
1.0897,0.18069,4.883,31.74,0,0
1.0899,0.18108,4.8942,31.813,0,0
1.0901,0.18146,4.9055,31.886,0,0
1.0903,0.18185,4.9167,31.959,0,0
1.0906,0.18224,4.928,32.032,0,0
1.0908,0.18262,4.9392,32.105,0,0
1.091,0.18301,4.9505,32.178,0,0
1.0912,0.1834,4.9617,32.251,0,0
1.0914,0.18378,4.973,32.324,0,0
1.0917,0.18417,4.9842,32.397,0,0
1.0919,0.18455,4.9955,32.471,0,0
1.0938,0.18435,5.0067,32.544,0,0
1.0967,0.18381,5.018,32.617,0,0
1.0996,0.18327,5.0292,32.69,0,0
1.1025,0.18273,5.0404,32.763,0,0
1.1055,0.18219,5.0517,32.836,0,0
1.1084,0.18165,5.0629,32.909,0,0
1.1113,0.18111,5.0742,32.982,0,0
1.1142,0.18057,5.0854,33.055,0,0
1.1171,0.18003,5.0967,33.128,0,0
1.12,0.17949,5.1079,33.201,0,0
1.123,0.17893,5.1192,33.275,0,0
1.1279,0.17793,5.1304,33.348,0,0
1.1328,0.17692,5.1417,33.421,0,0
1.1377,0.17591,5.1529,33.494,0,0
1.1426,0.17491,5.1642,33.567,0,0
1.1475,0.1739,5.1754,33.64,0,0
1.1523,0.17289,5.1866,33.713,0,0
1.1572,0.17189,5.1979,33.786,0,0
1.1621,0.17088,5.2091,33.859,0,0
1.167,0.16987,5.2204,33.932,0,0
1.1719,0.16887,5.2316,34.006,0,0
1.1772,0.16781,5.2429,34.079,0,0
1.1832,0.16665,5.2541,34.152,0,0
1.1891,0.1655,5.2654,34.225,0,0
1.1951,0.16434,5.2766,34.298,0,0
1.201,0.16318,5.2879,34.371,0,0
1.207,0.16203,5.2991,34.444,0,0
1.213,0.16087,5.3104,34.517,0,0
1.2189,0.15971,5.3216,34.59,0,0
1.2249,0.15856,5.3328,34.664,0,0
1.2308,0.1574,5.3441,34.737,0,0
1.2368,0.15624,5.3553,34.81,0,0
1.2432,0.15506,5.3666,34.883,0,0
